AAI,NO2,CO,LST,temperature,precipitation,humidite,pression,mois_sin,mois_cos,jour_sin,saison_seche,AAI_lag1,AAI_lag3,AAI_lag7,AAI_lag14,AAI_lag30,AAI_roll7,AAI_roll14,AAI_roll30,vitesse_vent,humidite_relative,LST_lag1,LST_lag7,temp_lag1,NO2_lag1,NO2_lag7,CO_lag1,CO_lag7,delta_temp,precipitation_roll7,vitesse_vent_lag1,AAI_t3,harmattan_bin,AAI_lag2,pluie_bin,vent_nord,harmattan_bin_t3
-0.9035412983055112,77.07527718661466,0.0344415371540049,30.81,25.07,17.96,22.24,977.68,-0.4999999999999997,-0.8660254037844388,-0.2636654927280072,0,0.0204884336844049,1.711118540687147,1.2658535486926528,-0.5157285203598168,-1.0948289412728274,0.1610704474910566,0.2587751319579154,-0.2837976267790114,1.529005232168942,0.8871160749900279,30.57,29.37,27.59,59.96201178062278,42.395415835886205,0.0331802495536972,0.0314784003607295,-2.52,4.62,2.258897297355504,-1.093409110201191,0,0.1106943149456538,1,0,0.0
-0.3838187791852975,61.337995275338514,0.0307665314256237,31.05,26.69,1.23,21.61,977.61,-0.4999999999999997,-0.8660254037844388,-0.2802306751992161,0,-0.9035412983055112,0.1106943149456538,0.1004854918570987,0.8094239051707133,-1.0948289412728274,0.0918841230564285,0.1735435116467718,-0.2600972880427604,2.1687805329262804,0.809666541775946,30.81,29.37,25.07,77.07527718661466,61.15801589587739,0.0344415371540049,0.0318315121082554,1.620000000000001,3.991428571428572,1.529005232168942,-0.0168759830266416,0,0.0204884336844049,1,0,0.0
-0.9933386387740633,60.91961693778856,0.0310161796008869,31.29,27.43,3.14,22.2,977.12,-0.4999999999999997,-0.8660254037844388,-0.2967128192734901,0,-0.3838187791852975,0.0204884336844049,0.1191272279902261,0.2952667382703538,-1.0948289412728274,-0.0670395721956127,0.0815002704293134,-0.2567142779594683,1.6672063459572122,0.8093328472475392,31.05,29.61,26.69,61.337995275338514,78.27591485698503,0.0307665314256237,0.0321846238557815,0.7399999999999984,3.767142857142857,2.1687805329262804,-0.6978357204630019,0,-0.9035412983055112,1,0,0.0
-1.093409110201191,61.896914839382816,0.0312658277761501,31.53,27.41,2.73,22.88,975.76,-0.4999999999999997,-0.8660254037844388,-0.3131070409358267,0,-0.9933386387740633,-0.9035412983055112,-0.0308795784216229,0.0766226441790731,-1.0948289412728274,-0.2188295053069796,-0.0020734263121339,-0.2566669502570804,1.193121955208268,0.8347318496898941,31.29,29.85,27.43,60.91961693778856,68.54582256983409,0.0310161796008869,0.0336685515610177,-0.0199999999999995,4.155714285714287,1.6672063459572122,-0.4483295710605812,0,-0.3838187791852975,1,0,0.0
-0.0168759830266416,60.07507809137984,0.0315154759514134,31.77,26.24,1.76,22.12,976.06,-0.4999999999999997,-0.8660254037844388,-0.3294084822245302,0,-1.093409110201191,-0.3838187791852975,1.711118540687147,0.7322609085837849,-1.0948289412728274,-0.4656858658375208,-0.0555832042843072,-0.2207351849822075,2.13433127700458,0.8429878048780489,31.53,30.09,27.41,61.896914839382816,57.12115918565857,0.0312658277761501,0.0301073864102363,-1.1700000000000017,4.377142857142857,1.193121955208268,-0.0009074511424616,0,-0.9933386387740633,1,0,0.0
-0.6978357204630019,52.87498102930599,0.0348263031192369,32.01,26.31,3.77,22.06,976.99,-0.4999999999999997,-0.8660254037844388,-0.3456123126707333,0,-0.0168759830266416,-0.9933386387740633,0.1106943149456538,-0.5688778554426356,-1.0948289412728274,-0.5811901566101859,-0.0647944803571906,-0.20750207762188,2.1403861801086266,0.8384644621816799,31.77,30.33,26.24,60.07507809137984,51.578041770229405,0.0315154759514134,0.0316438179819667,0.0700000000000002,4.778571428571429,2.13433127700458,-1.483544176469016,0,-1.093409110201191,1,0,0.0
-0.4483295710605812,60.19936200493354,0.0381371302870605,32.25,27.9,0.33,22.1,976.97,-0.4999999999999997,-0.8660254037844388,-0.3617137307297674,0,-0.6978357204630019,-1.093409110201191,0.0204884336844049,-0.1151911744805223,-1.0948289412728274,-0.6481641572880411,-0.0885900801129091,-0.1859520986148051,1.6134193503240253,0.7921146953405018,32.01,30.57,26.31,52.87498102930599,59.96201178062278,0.0348263031192369,0.0331802495536972,1.59,4.417142857142857,2.1403861801086266,-0.4796997249407401,0,-0.0168759830266416,1,0,0.0
-0.0009074511424616,61.748534810484536,0.0319877434864465,32.49,29.26,8.51,22.81,975.59,-0.4999999999999997,-0.8660254037844388,-0.3777079652039646,0,-0.4483295710605812,-0.0168759830266416,-0.9035412983055112,1.2658535486926528,-1.0948289412728274,-0.5192164648361769,-0.1790730086725601,-0.1494880489437929,2.081798501296415,0.7795625427204373,32.25,30.81,27.9,60.19936200493354,77.07527718661466,0.0381371302870605,0.0344415371540049,1.360000000000003,3.067142857142857,1.6134193503240253,-0.4079206748751763,0,-0.6978357204630019,1,0,0.0
-1.483544176469016,58.01599152679755,0.0331170734620872,32.730000000000004,25.73,1.96,22.51,976.73,-0.4999999999999997,-0.8660254037844388,-0.3935902766564664,0,-0.0009074511424616,-0.6978357204630019,-0.3838187791852975,0.1004854918570987,-1.0948289412728274,-0.6763200930195652,-0.2922179849815683,-0.1624452234503326,2.6992817563196323,0.8748542557326079,32.49,31.05,29.26,61.748534810484536,61.337995275338514,0.0319877434864465,0.0307665314256237,-3.530000000000001,3.171428571428572,2.081798501296415,0.4941635209558568,0,-0.4483295710605812,1,0,0.0
-0.4796997249407401,37.02986007970604,0.0342464034377279,32.97,24.76,8.23,22.09,978.35,-0.4999999999999997,-0.8660254037844388,-0.4093559588156211,0,-1.483544176469016,-0.4483295710605812,-0.9933386387740633,0.1191272279902261,-1.0948289412728274,-0.6029431053290905,-0.3349913387623516,-0.141940916239263,1.9614884654261928,0.8921647819063004,32.730000000000004,31.29,25.73,58.01599152679755,60.91961693778856,0.0331170734620872,0.0310161796008869,-0.9699999999999988,3.898571428571429,2.6992817563196323,0.9101356785178596,0,-0.0009074511424616,1,0,0.0
